p_centroid,p_bead,span_05,span_10,span_15,span_20,Rg2_nm2,Vmean_eV,mean_x_centroid_nm,mean_y_centroid_nm,max_bead_radius_nm,P,Ex_eV_per_nm,Ex_meV_per_nm,asymmetry_eV,Rwall_nm,seed,n_samples,acceptance_local,acceptance_staging,acceptance_global
0.3626666666666667,0.3669722222222222,0.22444444444444445,0.14622222222222223,0.12844444444444444,0.09911111111111111,7.460945107544916,-0.0366452798603792,-1.388103463872219,0.0024326728908623052,16.0207656843903,32,-0.0002208734747423514,-0.2208734747423514,0.002,25.0,140000,2250,0.9123840277777778,0.5263333333333333,0.48599779492833517
0.39555555555555555,0.3986388888888889,0.2568888888888889,0.17422222222222222,0.15022222222222223,0.11466666666666667,7.589426929201214,-0.036560560091812036,-1.0359228850328253,0.034951988521037126,14.494351562439425,32,-0.0002208734747423514,-0.2208734747423514,0.002,25.0,140001,2250,0.9124486111111111,0.5287444444444445,0.48783509799504393
0.3582222222222222,0.3672916666666667,0.26844444444444443,0.172,0.1511111111111111,0.11911111111111111,7.724613237247931,-0.03642957714100033,-1.4078837354183367,-0.013445209490920203,16.63732832417909,32,-0.0002208734747423514,-0.2208734747423514,0.002,25.0,140002,2250,0.9126673611111111,0.5304333333333333,0.4802469135802469
0.4702222222222222,0.47002777777777777,0.2391111111111111,0.16,0.13155555555555556,0.09644444444444444,7.56577127076538,-0.03649899345147431,-0.34791524602735396,-0.025112151301622008,15.899661268703642,32,-0.0002208734747423514,-0.2208734747423514,0.002,25.0,140003,2250,0.9125527777777778,0.5280444444444444,0.48771349862258956
0.5111111111111111,0.507125,0.21955555555555556,0.14622222222222223,0.12177777777777778,0.08622222222222223,7.35524158036412,-0.03657716243983241,-0.017139579303371545,-0.019432591796370406,15.506808550960422,32,-0.0002208734747423514,-0.2208734747423514,0.002,25.0,140004,2250,0.9126930555555556,0.5248111111111111,0.48884129846708746
0.44355555555555554,0.446375,0.24488888888888888,0.16266666666666665,0.14177777777777778,0.11022222222222222,7.636221406598524,-0.03649701665004099,-0.5904595895399336,-0.0016718486703524115,15.251173700447092,32,-0.0002208734747423514,-0.2208734747423514,0.002,25.0,140005,2250,0.9124194444444444,0.5282444444444444,0.48372093023255813
0.3302222222222222,0.3439305555555556,0.25377777777777777,0.16666666666666666,0.136,0.10044444444444445,7.504662015428589,-0.036589718354683325,-1.5749659520042592,0.0110399499232055,14.575700104662772,32,-0.0002208734747423514,-0.2208734747423514,0.002,25.0,140006,2250,0.9123465277777778,0.5285,0.48087013554875385
0.35555555555555557,0.3670555555555556,0.23822222222222222,0.16,0.1368888888888889,0.104,7.572766007815591,-0.036594371696547834,-1.3821236480984347,0.007401190067866701,15.343882513990208,32,-0.0002208734747423514,-0.2208734747423514,0.002,25.0,140007,2250,0.9121840277777777,0.5279333333333334,0.48295328758025236
0.5235555555555556,0.522,0.24888888888888888,0.16311111111111112,0.14755555555555555,0.10888888888888888,7.583354326299522,-0.03646903268087623,0.1708790560170899,0.015184910840464808,14.1921000809736,32,-0.00019075436455021256,-0.19075436455021255,0.002,25.0,140100,2250,0.9122118055555556,0.5259888888888888,0.4833128697399263
0.5204444444444445,0.5246527777777777,0.23955555555555555,0.15688888888888888,0.1288888888888889,0.09955555555555555,7.44310392613448,-0.03665126023622063,0.21167886927135188,-0.024625209171748257,14.481517803043108,32,-0.00019075436455021256,-0.19075436455021255,0.002,25.0,140101,2250,0.9123138888888889,0.5254666666666666,0.4803921568627451
