p_centroid,p_bead,span_05,span_10,span_15,span_20,Rg2_nm2,Vmean_eV,mean_x_centroid_nm,mean_y_centroid_nm,max_bead_radius_nm,P,Ex_eV_per_nm,Ex_meV_per_nm,asymmetry_eV,Rwall_nm,seed,n_samples,acceptance_local,acceptance_staging,acceptance_global,test
0.7302222222222222,0.7189236111111111,0.19733333333333333,0.14888888888888888,0.11466666666666667,0.09466666666666666,7.413291671503025,-0.03613612009695422,2.1937796938328042,-0.006329552182675561,15.896553033413504,64,0.000258519998,0.258519998,0.0,25.0,126402,2250,0.9146402777777778,0.25414444444444445,0.4862788144895719,steep
0.6662222222222223,0.6589305555555556,0.2031111111111111,0.14533333333333334,0.11688888888888889,0.09555555555555556,7.509956893712443,-0.03596720384186584,1.6602337979682165,-0.003018976779199105,16.730321574284034,64,0.000258519998,0.258519998,0.0,25.0,126403,2250,0.9144954861111111,0.25443333333333334,0.490549155575439,steep
0.7333333333333333,0.7239861111111111,0.20977777777777779,0.14622222222222223,0.116,0.092,7.443864895483964,-0.03616653360887153,2.268261029283763,0.004747394459620318,15.641558944082341,64,0.000258519998,0.258519998,0.0,25.0,126404,2250,0.9145736111111111,0.2546555555555556,0.49240121580547114,steep
0.7622222222222222,0.7471944444444445,0.20222222222222222,0.14622222222222223,0.12133333333333333,0.09555555555555556,7.480208196339805,-0.03619007240935471,2.5235445815711186,0.012325665808536028,15.637172642163492,64,0.000258519998,0.258519998,0.0,25.0,126405,2250,0.9146659722222222,0.25112222222222225,0.48785971223021585,steep
0.8502222222222222,0.8351736111111111,0.19466666666666665,0.1431111111111111,0.10933333333333334,0.08888888888888889,7.484494843714138,-0.03637993658308892,3.375789901849178,0.015394173458620363,15.48711808825553,64,0.000258519998,0.258519998,0.0,25.0,126406,2250,0.9144246527777777,0.2522,0.4877109525427568,steep
0.7324444444444445,0.7265694444444445,0.19822222222222222,0.14666666666666667,0.10888888888888888,0.08222222222222222,7.357990916102083,-0.036185147582561764,2.3115259054317763,0.03309503618372164,15.316696443926688,64,0.000258519998,0.258519998,0.0,25.0,126407,2250,0.9146298611111111,0.25556666666666666,0.4878965402895988,steep
0.4915555555555556,0.496125,0.25022222222222223,0.15955555555555556,0.14177777777777778,0.10088888888888889,7.492105756818739,-0.03570259449393258,-0.027504553317429705,0.010213248989694354,15.956715391334562,32,0.0,0.0,0.0,25.0,133200,2250,0.9125875,0.2560222222222222,0.49909869310500227,zero
0.5257777777777778,0.52625,0.25022222222222223,0.16444444444444445,0.1408888888888889,0.10311111111111111,7.593661042716409,-0.03570423725093857,0.22157033036027612,0.004945990907522792,14.528847267055744,32,0.0,0.0,0.0,25.0,133201,2250,0.9123513888888889,0.25674444444444444,0.4845716831903754,zero
0.5297777777777778,0.5252916666666667,0.25333333333333335,0.164,0.14444444444444443,0.11733333333333333,7.720091736965787,-0.035530279133785335,0.26185039871089894,0.031436733683208554,15.600680206220606,32,0.0,0.0,0.0,25.0,133202,2250,0.9125229166666666,0.25772222222222224,0.4979937583593402,zero
0.456,0.45752777777777776,0.23777777777777778,0.16,0.13955555555555554,0.104,7.432034533449865,-0.03573292759967424,-0.43002661228933337,0.0004719894850634792,15.176792615722517,32,0.0,0.0,0.0,25.0,133203,2250,0.9126465277777778,0.25096666666666667,0.4942974199977854,zero
0.5146666666666667,0.5103888888888889,0.2591111111111111,0.18044444444444444,0.156,0.12133333333333333,7.732645232677557,-0.03554024329427999,0.09818419584557089,0.014998514016931188,15.119267408122843,32,0.0,0.0,0.0,25.0,133204,2250,0.9124215277777777,0.25932222222222223,0.4897731083044596,zero
0.4817777777777778,0.4822638888888889,0.23822222222222222,0.15555555555555556,0.13777777777777778,0.10355555555555555,7.541495680243102,-0.035741958923671394,-0.16776096181528163,0.003837907473120143,17.77546103236774,32,0.0,0.0,0.0,25.0,133205,2250,0.9124361111111111,0.25385555555555556,0.48059701492537316,zero
0.5222222222222223,0.5191527777777778,0.24977777777777777,0.1711111111111111,0.1448888888888889,0.11155555555555556,7.728878568307749,-0.03557089076890193,0.18446944586894667,-0.011787627455255538,14.667372980422739,32,0.0,0.0,0.0,25.0,133206,2250,0.9127513888888888,0.2589222222222222,0.4948905109489051,zero
0.4493333333333333,0.4508333333333333,0.25733333333333336,0.16844444444444445,0.14044444444444446,0.10088888888888889,7.482954397659694,-0.035610339304714425,-0.4748900123970828,0.005228487701317446,14.249218614741606,32,0.0,0.0,0.0,25.0,133207,2250,0.9124916666666667,0.2554,0.4823857302118172,zero
0.4817777777777778,0.48375694444444445,0.236,0.18577777777777776,0.144,0.11822222222222223,7.8628721009807325,-0.035323123517863264,-0.17180225892332643,0.02265971002190982,14.498016660254082,64,0.0,0.0,0.0,25.0,136400,2250,0.9148951388888888,0.2588111111111111,0.4854831560283688,zero
0.49822222222222223,0.5029444444444444,0.23866666666666667,0.17377777777777778,0.13733333333333334,0.10533333333333333,7.675581194209766,-0.03542142284472661,0.01771311417886492,-0.01806315143258294,16.782735856276435,64,0.0,0.0,0.0,25.0,136401,2250,0.9143711805555556,0.25772222222222224,0.49304776855797267,zero
0.5502222222222222,0.5473402777777778,0.2311111111111111,0.1728888888888889,0.1368888888888889,0.11155555555555556,7.6551763977004095,-0.03546985553508735,0.4813697967773648,0.012128168257474977,16.071238793435093,64,0.0,0.0,0.0,25.0,136402,2250,0.9148472222222223,0.25756666666666667,0.4977010205225973,zero
0.5462222222222223,0.5407430555555556,0.22666666666666666,0.16311111111111112,0.124,0.10266666666666667,7.6044566468782495,-0.03556438462515669,0.3926539570553346,-0.022042013110518205,15.405008774051405,64,0.0,0.0,0.0,25.0,136403,2250,0.9145954861111111,0.25803333333333334,0.4841100505334082,zero
0.5084444444444445,0.5072361111111111,0.23022222222222222,0.1688888888888889,0.13377777777777777,0.10755555555555556,7.740758374769182,-0.03541410269445209,0.07421904811243758,-0.03608206098600845,15.557893218999961,64,0.0,0.0,0.0,25.0,136404,2250,0.9143600694444445,0.25916666666666666,0.4930089803342048,zero
0.48044444444444445,0.4849375,0.24133333333333334,0.18666666666666668,0.15022222222222223,0.12444444444444444,7.79411276339196,-0.03554075450013506,-0.14207585517046092,0.013075109503083203,14.221226001904517,64,0.0,0.0,0.0,25.0,136405,2250,0.9144670138888888,0.25553333333333333,0.4865768073966804,zero
0.5337777777777778,0.5314444444444445,0.22,0.16133333333333333,0.1288888888888889,0.108,7.604930863503054,-0.035605702531414866,0.3220708796404293,-0.0034419307669177547,14.143644500353133,64,0.0,0.0,0.0,25.0,136406,2250,0.9143770833333333,0.25375555555555557,0.4883460331689825,zero
0.4568888888888889,0.46065972222222223,0.24355555555555555,0.1817777777777778,0.14666666666666667,0.12133333333333333,7.880549430689677,-0.03537665509235727,-0.371391261514119,-0.0013301372521854502,14.456230472010361,64,0.0,0.0,0.0,25.0,136407,2250,0.9147625,0.25893333333333335,0.499834309068817,zero
