Ex_eV_per_nm,Ex_meV_per_nm,n_chains,p_bead_mean,p_bead_sem,p_centroid_mean,p_centroid_sem,span_05_mean,span_05_sem,span_10_mean,span_10_sem,span_15_mean,span_15_sem,span_20_mean,span_20_sem,Rg2_nm2_mean,Rg2_nm2_sem,Vmean_eV_mean,Vmean_eV_sem,max_bead_radius_nm_mean,max_bead_radius_nm_sem
-0.00051703999572,-0.51703999572,8,0.07928993055555555,0.007530890802932061,0.06105555555555555,0.0076828389355333634,0.16433333333333333,0.005231669940886024,0.09516666666666666,0.0035340994477413294,0.07822222222222222,0.00311111111111111,0.055999999999999994,0.002453087174216063,7.053779641319902,0.035929758901722314,-0.037996350495842005,5.2129154608956987e-05,16.69124677507084,0.38000947825202136
-0.00038777999679000003,-0.38777999679,8,0.13753645833333333,0.013598467548780524,0.1205,0.014974979131871936,0.19505555555555557,0.003498992044329146,0.12,0.0033206106405983564,0.10027777777777777,0.002896129509805481,0.07205555555555555,0.002507748134376212,7.244268764946664,0.03536507382925127,-0.03716171837308588,5.879469850516956e-05,15.488772459841565,0.35559703362699296
-0.00025851999786,-0.25851999786,8,0.2459809027777778,0.01746842388147111,0.23272222222222222,0.018652477127669567,0.22644444444444445,0.0025517570113153753,0.1468888888888889,0.0030307070437746355,0.12333333333333334,0.003324856947500205,0.09222222222222222,0.003199426756415109,7.417121307783013,0.046223312258304936,-0.03637859965467022,7.074391131861032e-05,15.400966054608057,0.35009878955686147
-0.00012925999892999997,-0.12925999892999998,8,0.3642864583333333,0.026135837263868898,0.35877777777777775,0.02815925358759051,0.23794444444444443,0.005678597772614232,0.1572222222222222,0.004547030350549503,0.13361111111111112,0.0041009634519912404,0.10072222222222221,0.004203750320231935,7.466488195747347,0.038139548738235524,-0.035923266190168376,5.747255539109602e-05,15.288826783438747,0.40391649114477873
0.0,0.0,8,0.49815624999999997,0.022365106544055675,0.4985,0.023045685399229986,0.25183333333333335,0.003982268902079014,0.16983333333333334,0.0035540051183070042,0.14538888888888887,0.0037179553843287166,0.11038888888888888,0.00320816583772224,7.6577486441289935,0.04838435535533675,-0.035620259797086676,3.637335654321154e-05,15.729839580109106,0.4164174000344941
0.00012925999892999997,0.12925999892999998,8,0.6481128472222222,0.011530211494121815,0.6564444444444444,0.012010871031182108,0.24133333333333334,0.004358696632202071,0.1603888888888889,0.004593099263739119,0.13711111111111113,0.004363549515463036,0.10177777777777777,0.0036311410307484876,7.514628005405108,0.04257803300312298,-0.035886672760207836,3.664182205165796e-05,15.301596226842449,0.24584041655765476
0.00025851999786000006,0.2585199978600001,8,0.7636059027777777,0.014015742356208156,0.7778888888888889,0.015051411015083392,0.22027777777777777,0.0026279430465831377,0.1443333333333333,0.001806806648357887,0.12411111111111112,0.0018963438320761506,0.09372222222222222,0.0025035248519444243,7.385770787447429,0.028486140048961748,-0.036466285569234085,2.735355156821127e-05,15.222677040768573,0.4130321890079565
0.00038777999679000003,0.38777999679,8,0.8590329861111111,0.007079282677731793,0.8762222222222222,0.007491794453065576,0.1927222222222222,0.005597264070897949,0.12183333333333334,0.004355002799392448,0.10105555555555557,0.004112129860904847,0.07394444444444445,0.003215853037434612,7.217969170702704,0.040550201430049795,-0.0371869247445629,5.3431654205141906e-05,15.294982779799604,0.1958642684968256
0.00051703999572,0.51703999572,8,0.9144253472222222,0.004217232798823151,0.9337777777777778,0.005108349840725293,0.17094444444444445,0.0023561806597940035,0.09922222222222221,0.0021736760855444225,0.08188888888888889,0.0020672127628045297,0.05683333333333333,0.002018324343847264,7.077799782714683,0.019335942022860653,-0.0379887576352454,2.6747194388319677e-05,16.69355731097898,0.5343023186521951
