p_centroid,p_bead,span_05,span_10,span_15,span_20,Rg2_nm2,Vmean_eV,mean_x_centroid_nm,mean_y_centroid_nm,max_bead_radius_nm,P,Ex_eV_per_nm,Ex_meV_per_nm,asymmetry_eV,Rwall_nm,seed,n_samples,acceptance_local,acceptance_staging,acceptance_global
0.3675555555555556,0.37200694444444443,0.22,0.16444444444444445,0.12711111111111112,0.11066666666666666,7.453917439335339,-0.038129445661753046,-1.3877597032043347,-0.012676727336832326,17.130437684894748,64,-0.0005060067980907471,-0.5060067980907471,0.006,30.0,430000,2250,0.9145486111111111,0.24231111111111112,0.47818363495059396
0.4128888888888889,0.4141388888888889,0.20577777777777778,0.15555555555555556,0.12222222222222222,0.10177777777777777,7.413833806903254,-0.03817458628381328,-0.995087855103657,0.002828270565870965,16.99197337345603,64,-0.0005060067980907471,-0.5060067980907471,0.006,30.0,430001,2250,0.914525,0.23946666666666666,0.47248576850094876
0.37466666666666665,0.37986805555555553,0.19555555555555557,0.148,0.11377777777777778,0.09733333333333333,7.411372645361999,-0.03811360473554306,-1.3136773438874225,0.003800577014733114,14.491451074730895,64,-0.0005060067980907471,-0.5060067980907471,0.006,30.0,430002,2250,0.9143791666666666,0.2418,0.4747862310896733
0.42488888888888887,0.4282986111111111,0.20044444444444445,0.144,0.11555555555555555,0.09111111111111111,7.365701701299607,-0.03807562165970612,-0.8681456666935844,-0.006431973652665364,15.272863966771201,64,-0.0005060067980907471,-0.5060067980907471,0.006,30.0,430003,2250,0.9146559027777778,0.24195555555555556,0.4859709437728735
0.3937777777777778,0.39592361111111113,0.20577777777777778,0.14533333333333334,0.11066666666666666,0.09466666666666666,7.373410084080462,-0.03806854620812211,-1.1609546922710634,-0.00776801411659133,14.967457369406857,64,-0.0005060067980907471,-0.5060067980907471,0.006,30.0,430004,2250,0.9145649305555555,0.24457777777777778,0.48487544483985767
0.39511111111111114,0.401625,0.22311111111111112,0.15911111111111112,0.12266666666666666,0.1,7.57195142343212,-0.037948301706132635,-1.1185515696376747,0.004713946622268106,15.027879176119614,64,-0.000473691798090747,-0.473691798090747,0.006,30.0,430100,2250,0.9148875,0.2451,0.4723210315695865
0.40755555555555556,0.4081180555555556,0.19066666666666668,0.1408888888888889,0.11333333333333333,0.09644444444444444,7.46349750471021,-0.037951028067043466,-1.024597481790646,-0.011523467960642169,14.876022504455664,64,-0.000473691798090747,-0.473691798090747,0.006,30.0,430101,2250,0.9144190972222223,0.24493333333333334,0.4753607103218646
0.392,0.3964652777777778,0.20133333333333334,0.14,0.11377777777777778,0.09022222222222222,7.490881765703074,-0.03796097810902859,-1.1599976679275827,-0.0002869560477202937,18.740593565872388,64,-0.000473691798090747,-0.473691798090747,0.006,30.0,430102,2250,0.9144114583333334,0.24881111111111112,0.47893398208559107
0.43866666666666665,0.44022222222222224,0.21688888888888888,0.15644444444444444,0.12266666666666666,0.10488888888888889,7.39940709969593,-0.038097335633037716,-0.7166702400865685,-0.020620779536398584,14.33179110265099,64,-0.000473691798090747,-0.473691798090747,0.006,30.0,430103,2250,0.9147201388888889,0.24065555555555557,0.48668866886688666
0.4053333333333333,0.4112986111111111,0.21822222222222223,0.16755555555555557,0.13111111111111112,0.10755555555555556,7.516593425267568,-0.03800554216516314,-1.0330183287998327,-0.021044830945550166,16.954632638862595,64,-0.000473691798090747,-0.473691798090747,0.006,30.0,430104,2250,0.9145548611111111,0.24066666666666667,0.48633512544802865
