p_centroid,p_bead,span_05,span_10,span_15,span_20,Rg2_nm2,Vmean_eV,mean_x_centroid_nm,mean_y_centroid_nm,max_bead_radius_nm,P,Ex_eV_per_nm,Ex_meV_per_nm,asymmetry_eV,Rwall_nm,seed,n_samples,acceptance_local,acceptance_staging,acceptance_global,test
0.7302222222222222,0.7189236111111111,0.19733333333333333,0.14888888888888888,0.11466666666666667,0.09466666666666666,7.413291671503025,-0.03613612009695422,2.1937796938328042,-0.006329552182675561,15.896553033413504,64,0.000258519998,0.258519998,0.0,25.0,126402,2250,0.9146402777777778,0.25414444444444445,0.4862788144895719,steep
0.6662222222222223,0.6589305555555556,0.2031111111111111,0.14533333333333334,0.11688888888888889,0.09555555555555556,7.509956893712443,-0.03596720384186584,1.6602337979682165,-0.003018976779199105,16.730321574284034,64,0.000258519998,0.258519998,0.0,25.0,126403,2250,0.9144954861111111,0.25443333333333334,0.490549155575439,steep
0.7333333333333333,0.7239861111111111,0.20977777777777779,0.14622222222222223,0.116,0.092,7.443864895483964,-0.03616653360887153,2.268261029283763,0.004747394459620318,15.641558944082341,64,0.000258519998,0.258519998,0.0,25.0,126404,2250,0.9145736111111111,0.2546555555555556,0.49240121580547114,steep
0.7622222222222222,0.7471944444444445,0.20222222222222222,0.14622222222222223,0.12133333333333333,0.09555555555555556,7.480208196339805,-0.03619007240935471,2.5235445815711186,0.012325665808536028,15.637172642163492,64,0.000258519998,0.258519998,0.0,25.0,126405,2250,0.9146659722222222,0.25112222222222225,0.48785971223021585,steep
0.8502222222222222,0.8351736111111111,0.19466666666666665,0.1431111111111111,0.10933333333333334,0.08888888888888889,7.484494843714138,-0.03637993658308892,3.375789901849178,0.015394173458620363,15.48711808825553,64,0.000258519998,0.258519998,0.0,25.0,126406,2250,0.9144246527777777,0.2522,0.4877109525427568,steep
0.7324444444444445,0.7265694444444445,0.19822222222222222,0.14666666666666667,0.10888888888888888,0.08222222222222222,7.357990916102083,-0.036185147582561764,2.3115259054317763,0.03309503618372164,15.316696443926688,64,0.000258519998,0.258519998,0.0,25.0,126407,2250,0.9146298611111111,0.25556666666666666,0.4878965402895988,steep
0.4915555555555556,0.496125,0.25022222222222223,0.15955555555555556,0.14177777777777778,0.10088888888888889,7.492105756818739,-0.03570259449393258,-0.027504553317429705,0.010213248989694354,15.956715391334562,32,0.0,0.0,0.0,25.0,133200,2250,0.9125875,0.2560222222222222,0.49909869310500227,zero
0.5257777777777778,0.52625,0.25022222222222223,0.16444444444444445,0.1408888888888889,0.10311111111111111,7.593661042716409,-0.03570423725093857,0.22157033036027612,0.004945990907522792,14.528847267055744,32,0.0,0.0,0.0,25.0,133201,2250,0.9123513888888889,0.25674444444444444,0.4845716831903754,zero
0.5297777777777778,0.5252916666666667,0.25333333333333335,0.164,0.14444444444444443,0.11733333333333333,7.720091736965787,-0.035530279133785335,0.26185039871089894,0.031436733683208554,15.600680206220606,32,0.0,0.0,0.0,25.0,133202,2250,0.9125229166666666,0.25772222222222224,0.4979937583593402,zero
0.456,0.45752777777777776,0.23777777777777778,0.16,0.13955555555555554,0.104,7.432034533449865,-0.03573292759967424,-0.43002661228933337,0.0004719894850634792,15.176792615722517,32,0.0,0.0,0.0,25.0,133203,2250,0.9126465277777778,0.25096666666666667,0.4942974199977854,zero
0.5146666666666667,0.5103888888888889,0.2591111111111111,0.18044444444444444,0.156,0.12133333333333333,7.732645232677557,-0.03554024329427999,0.09818419584557089,0.014998514016931188,15.119267408122843,32,0.0,0.0,0.0,25.0,133204,2250,0.9124215277777777,0.25932222222222223,0.4897731083044596,zero
