p_centroid,p_bead,span_05,span_10,span_15,span_20,Rg2_nm2,Vmean_eV,mean_x_centroid_nm,mean_y_centroid_nm,max_bead_radius_nm,P,Ex_eV_per_nm,Ex_meV_per_nm,asymmetry_eV,Rwall_nm,seed,n_samples,acceptance_local,acceptance_staging,acceptance_global,wall_test
0.4008888888888889,0.4061180555555556,0.2048888888888889,0.15511111111111112,0.12666666666666668,0.10266666666666667,7.387321024637377,-0.038094764061884445,-1.0415338727684684,0.01110435760169253,15.71311564642327,64,-0.0005060067980907471,-0.5060067980907471,0.006,20.0,420003,2250,0.9144003472222222,0.2422111111111111,0.4740344752345625,crossing
0.4582222222222222,0.46247916666666666,0.21422222222222223,0.16266666666666665,0.12755555555555556,0.10133333333333333,7.464846318353423,-0.03807624358710257,-0.5225955435395532,0.01824914480890958,15.20171135824938,64,-0.0005060067980907471,-0.5060067980907471,0.006,20.0,420004,2250,0.9147006944444445,0.23932222222222221,0.48541026766125495,crossing
0.45644444444444443,0.4587847222222222,0.19733333333333333,0.12977777777777777,0.09955555555555555,0.0768888888888889,7.226265879197632,-0.0381660988656013,-0.5328651702947609,0.03394482801464894,14.691971186253005,64,-0.000473691798090747,-0.473691798090747,0.006,20.0,420100,2250,0.9142743055555556,0.23923333333333333,0.48223463687150836,crossing
0.45866666666666667,0.46334722222222224,0.208,0.156,0.11511111111111111,0.09555555555555556,7.405108069251964,-0.038002052644059155,-0.45456094509977785,0.033300508462737854,16.096601405267283,64,-0.000473691798090747,-0.473691798090747,0.006,20.0,420101,2250,0.9144572916666667,0.24397777777777777,0.47766400360076516,crossing
0.42133333333333334,0.4237152777777778,0.22355555555555556,0.1648888888888889,0.12755555555555556,0.10533333333333333,7.492200710259454,-0.03796374735090702,-0.8617441122935982,0.008327285469852718,15.748913513331873,64,-0.000473691798090747,-0.473691798090747,0.006,20.0,420102,2250,0.9145479166666667,0.24114444444444444,0.4824785849371454,crossing
0.4928888888888889,0.4909513888888889,0.21911111111111112,0.1671111111111111,0.12444444444444444,0.10311111111111111,7.397100020268861,-0.03808178602688784,-0.23582338907438366,0.018221092353941686,15.330415454647762,64,-0.000473691798090747,-0.473691798090747,0.006,20.0,420103,2250,0.9146791666666667,0.23945555555555556,0.4819839857651246,crossing
0.43377777777777776,0.43383333333333335,0.22,0.16266666666666665,0.12222222222222222,0.09866666666666667,7.454749798248392,-0.03803384816293894,-0.7631356639262444,0.005903037205412812,15.038443920945522,64,-0.000473691798090747,-0.473691798090747,0.006,20.0,420104,2250,0.9145465277777778,0.24225555555555556,0.48119969125592676,crossing
0.5324444444444445,0.528375,0.2262222222222222,0.164,0.13644444444444445,0.10888888888888888,7.5324565666483245,-0.03797649360739744,0.1525249359828927,-0.01855396629391371,15.145393477446687,64,-0.000441376798090747,-0.44137679809074704,0.006,20.0,420200,2250,0.9143604166666667,0.24065555555555557,0.48070953436807096,crossing
0.48044444444444445,0.4870833333333333,0.21777777777777776,0.16577777777777777,0.128,0.10177777777777777,7.404990091831779,-0.03804320181812817,-0.2618007278218709,-0.005762962885154756,15.965222128141743,64,-0.000441376798090747,-0.44137679809074704,0.006,20.0,420201,2250,0.9143958333333333,0.23957777777777778,0.4741560597675706,crossing
0.5093333333333333,0.5135277777777778,0.21288888888888888,0.16311111111111112,0.1328888888888889,0.10533333333333333,7.41404212898195,-0.038181513614424185,0.01902900897704633,-0.02537061638875018,14.594657086142933,64,-0.000441376798090747,-0.44137679809074704,0.006,20.0,420202,2250,0.9144368055555555,0.2358111111111111,0.48072662826761187,crossing
